column,source_load,filled_cells
ADIS_XPT_AGE,BASE_ROW,1026
ADIS_XPT_AGEU,BASE_ROW,1026
ADIS_XPT_SEX,BASE_ROW,1026
ADIS_XPT_RACE,BASE_ROW,1026
ADIS_XPT_ETHNIC,BASE_ROW,1026
ADIS_XPT_COUNTRY,BASE_ROW,1026
ADIS_XPT_SAFFL,BASE_ROW,1026
ADIS_XPT_SAFW8FL,BASE_ROW,1026
ADIS_XPT_RANDFL,BASE_ROW,1026
ADIS_XPT_VISIT,BASE_ROW,1026
ADIS_XPT_VISITNUM,BASE_ROW,1026
ADIS_XPT_SITEID,BASE_ROW,1026
ADIS_XPT_SUBJID,BASE_ROW,1026
ADIS_XPT_PARAMCD_NVSCR_AVAL,BASE_ROW,1025
ADIS_XPT_PARAMCD_SMADAST_AVALC,BASE_ROW,1026
ADIS_XPT_PARAMCD_SUADAST_AVALC,BASE_ROW,868
ADIS_XPT_PARAMCD_NVSPEC_AVAL,BASE_ROW,180
ADIS_XPT_PARAMCD_SPINHIB_AVAL,BASE_ROW,180
ADIS_XPT_PARAMCD_NVTITR_AVAL,BASE_ROW,15
ADIS_XPT_PARAMCD_SMNABST_AVALC,BASE_ROW,15
ADIS_XPT_PARAMCD_SUNABST_AVALC,BASE_ROW,15
ADIS_XPT_PARAMCD_SUPTITR_AVAL,BASE_ROW,15
ADIS_XPT_PARAMCD_TITER_AVAL,BASE_ROW,15
ADLBEF_XPT_STUDYID,BASE_ROW,1176
ADLBEF_XPT_ADY,BASE_ROW,1176
ADLBEF_XPT_ADT,BASE_ROW,1176
ADLBEF_XPT_ADTF,BASE_ROW,174
ADLBEF_XPT_TRT01P,BASE_ROW,1176
ADLBEF_XPT_TRT01PN,BASE_ROW,1176
ADLBEF_XPT_TRT02P,BASE_ROW,757
ADLBEF_XPT_TRT02PN,BASE_ROW,757
ADLBEF_XPT_TR01PG1,BASE_ROW,1176
ADLBEF_XPT_TR01PG1N,BASE_ROW,1176
ADLBEF_XPT_TR02PG1,BASE_ROW,757
ADLBEF_XPT_TR02PG1N,BASE_ROW,757
ADLBEF_XPT_TR02PG2,BASE_ROW,757
ADLBEF_XPT_TR02PG2N,BASE_ROW,757
ADLBEF_XPT_PARAMN,BASE_ROW,1176
ADLBEF_XPT_PARAM,BASE_ROW,1176
ADLBEF_XPT_BASETYPE,BASE_ROW,1176
ADLBEF_XPT_BASE,BASE_ROW,1173
ADLBEF_XPT_CHG,BASE_ROW,996
ADLBEF_XPT_PCHG,BASE_ROW,996
ADLBEF_XPT_ABLFL,BASE_ROW,295
ADLBEF_XPT_APOBLFL,BASE_ROW,997
ADLBEF_XPT_DTYPE,BASE_ROW,188
ADLBEF_XPT_RANDFL,BASE_ROW,1176
ADLBEF_XPT_SAFFL,BASE_ROW,1176
ADLBEF_XPT_SAFW8FL,BASE_ROW,1176
ADLBEF_XPT_ANL01FL,BASE_ROW,40
ADLBEF_XPT_ANL02FL,BASE_ROW,6
ADLBEF_XPT_ANL03FL,BASE_ROW,1174
ADLBEF_XPT_AGE,BASE_ROW,1176
ADLBEF_XPT_AGEU,BASE_ROW,1176
ADLBEF_XPT_SEX,BASE_ROW,1176
ADLBEF_XPT_RACE,BASE_ROW,1176
ADLBEF_XPT_COUNTRY,BASE_ROW,1176
ADLBEF_XPT_ETHNIC,BASE_ROW,1176
ADLBEF_XPT_REGION,BASE_ROW,1176
ADLBEF_XPT_VISIT,BASE_ROW,1067
ADLBEF_XPT_VISITNUM,BASE_ROW,1067
ADLBEF_XPT_LBDTC,BASE_ROW,1067
ADLBEF_XPT_SRCSEQ,BASE_ROW,1067
ADLBEF_XPT_SRCVAR,BASE_ROW,1176
ADLBEF_XPT_SRCDOM,BASE_ROW,1067
ADLBEF_XPT_ASEQ,BASE_ROW,1176
ADLBEF_XPT_SITEID,BASE_ROW,1176
ADLBEF_XPT_SUBJID,BASE_ROW,1176
ADLBEF_XPT_PARAMCD_CALLNORM_AVALC,BASE_ROW,1142
ADLBEF_XPT_PARAMCD_CALNORM_AVALC,BASE_ROW,991
ADLBEF_XPT_PARAMCD_CALPL_AVAL,BASE_ROW,1142
ADLBEF_XPT_PARAMCD_CALPRO_AVAL,BASE_ROW,991
ADLBEF_XPT_PARAMCD_CALPT_AVAL,BASE_ROW,1137
ADLBEF_XPT_PARAMCD_CALTNORM_AVALC,BASE_ROW,1137
ADLBEF_XPT_PARAMCD_CRP_AVAL,BASE_ROW,1059
ADLBEF_XPT_PARAMCD_CRPL_AVAL,BASE_ROW,1172
ADLBEF_XPT_PARAMCD_CRPLNORM_AVALC,BASE_ROW,1171
ADLBEF_XPT_PARAMCD_CRPLTF_AVAL,BASE_ROW,1172
ADLBEF_XPT_PARAMCD_CRPNORM_AVALC,BASE_ROW,1058
ADLBEF_XPT_PARAMCD_CRPTNORM_AVALC,BASE_ROW,1171
ADLBEF_XPT_PARAMCD_LTF_AVAL,BASE_ROW,1004
ADLBEF_XPT_PARAMCD_LTFL_AVAL,BASE_ROW,1152
ADLBEF_XPT_PARAMCD_LTFLNORM_AVALC,BASE_ROW,1151
ADLBEF_XPT_PARAMCD_LTFNORM_AVALC,BASE_ROW,1003
ADLBEF_XPT_PARAMCD_LTFT_AVAL,BASE_ROW,1147
ADLBEF_XPT_PARAMCD_LTFTNORM_AVALC,BASE_ROW,1146
ADLBEF_XPT_PARAMCD_LTF_AVALC,BASE_ROW,0
ADLBEF_XPT_PARAMCD_CALPRO_AVALC,BASE_ROW,0
ADLBEF_XPT_PARAMCD_CRP_AVALC,BASE_ROW,0
ADLBEF_XPT_PARAMCD_LTFL_AVALC,BASE_ROW,0
ADLBEF_XPT_PARAMCD_LTFT_AVALC,BASE_ROW,0
ADLBEF_XPT_PARAMCD_CALPT_AVALC,BASE_ROW,0
ADLBEF_XPT_PARAMCD_CALPL_AVALC,BASE_ROW,0
ADMAYO_XPT_STUDYID,BASE_ROW,1345
ADMAYO_XPT_ADT,BASE_ROW,1345
ADMAYO_XPT_ADTF,BASE_ROW,300
ADMAYO_XPT_ADY,BASE_ROW,1345
ADMAYO_XPT_TRT01P,BASE_ROW,1345
ADMAYO_XPT_TRT01PN,BASE_ROW,1345
ADMAYO_XPT_TRT02P,BASE_ROW,865
ADMAYO_XPT_TRT02PN,BASE_ROW,865
ADMAYO_XPT_TR01PG1,BASE_ROW,1345
ADMAYO_XPT_BASE,BASE_ROW,1168
ADMAYO_XPT_TR01PG1N,BASE_ROW,1345
ADMAYO_XPT_TR02PG1,BASE_ROW,865
ADMAYO_XPT_TR02PG1N,BASE_ROW,865
ADMAYO_XPT_TR02PG2,BASE_ROW,865
ADMAYO_XPT_TR02PG2N,BASE_ROW,865
ADMAYO_XPT_PARAM,BASE_ROW,1345
ADMAYO_XPT_PARAMN,BASE_ROW,1345
ADMAYO_XPT_BASETYPE,BASE_ROW,1345
ADMAYO_XPT_CHG,BASE_ROW,990
ADMAYO_XPT_PCHG,BASE_ROW,990
ADMAYO_XPT_DTYPE,BASE_ROW,131
ADMAYO_XPT_ABLFL,BASE_ROW,296
ADMAYO_XPT_APOBLFL,BASE_ROW,990
ADMAYO_XPT_ANL01FL,BASE_ROW,33
ADMAYO_XPT_ANL02FL,BASE_ROW,5
ADMAYO_XPT_ANL03FL,BASE_ROW,5
ADMAYO_XPT_ANL04FL,BASE_ROW,1
ADMAYO_XPT_ANL05FL,BASE_ROW,45
ADMAYO_XPT_SRCSEQ,BASE_ROW,1238
ADMAYO_XPT_SRCVAR,BASE_ROW,1238
ADMAYO_XPT_SRCDOM,BASE_ROW,1238
ADMAYO_XPT_AGE,BASE_ROW,1345
ADMAYO_XPT_AGEU,BASE_ROW,1345
ADMAYO_XPT_SEX,BASE_ROW,1345
ADMAYO_XPT_RACE,BASE_ROW,1345
ADMAYO_XPT_COUNTRY,BASE_ROW,1345
ADMAYO_XPT_ETHNIC,BASE_ROW,1345
ADMAYO_XPT_REGION,BASE_ROW,1345
ADMAYO_XPT_VISITNUM,BASE_ROW,1238
ADMAYO_XPT_VISIT,BASE_ROW,1238
ADMAYO_XPT_ASEQ,BASE_ROW,1345
ADMAYO_XPT_SITEID,BASE_ROW,1345
ADMAYO_XPT_SUBJID,BASE_ROW,1345
ADMAYO_XPT_PARAMCD_ABSSLE3_AVALC,BASE_ROW,1345
ADMAYO_XPT_PARAMCD_ABSSTLL_AVAL,BASE_ROW,1345
ADMAYO_XPT_PARAMCD_ABSSTLTF_AVAL,BASE_ROW,1345
ADMAYO_XPT_PARAMCD_ABSSTOOL_AVAL,BASE_ROW,1238
ADMAYO_XPT_PARAMCD_PGSCOLTF_AVAL,BASE_ROW,1345
ADMAYO_XPT_PARAMCD_PGSCORE_AVAL,BASE_ROW,1238
ADMAYO_XPT_PARAMCD_PGSCOREL_AVAL,BASE_ROW,1345
ADMAYO_XPT_PARAMCD_RBSCORE_AVAL,BASE_ROW,1238
ADMAYO_XPT_PARAMCD_RBSCOREL_AVAL,BASE_ROW,1345
ADMAYO_XPT_PARAMCD_RBSCORTF_AVAL,BASE_ROW,1345
ADMAYO_XPT_PARAMCD_SFSCORE_AVAL,BASE_ROW,1236
ADMAYO_XPT_PARAMCD_SFSCOREL_AVAL,BASE_ROW,1340
ADMAYO_XPT_PARAMCD_SFSCORTF_AVAL,BASE_ROW,1340
ADMAYO_XPT_PARAMCD_ENCSCORE_AVAL,BASE_ROW,720
ADMAYO_XPT_PARAMCD_ENLSCLTF_AVAL,BASE_ROW,811
ADMAYO_XPT_PARAMCD_ENLSCORE_AVAL,BASE_ROW,730
ADMAYO_XPT_PARAMCD_ENLSCORL_AVAL,BASE_ROW,811
ADMAYO_XPT_PARAMCD_ENSCOLTF_AVAL,BASE_ROW,811
ADMAYO_XPT_PARAMCD_ENSCORE_AVAL,BASE_ROW,730
ADMAYO_XPT_PARAMCD_ENSCOREL_AVAL,BASE_ROW,811
ADMAYO_XPT_PARAMCD_MAYO_AVAL,BASE_ROW,715
ADMAYO_XPT_PARAMCD_MAYOL_AVAL,BASE_ROW,795
ADMAYO_XPT_PARAMCD_MAYOLE_AVAL,BASE_ROW,715
ADMAYO_XPT_PARAMCD_MAYOLEL_AVAL,BASE_ROW,795
ADMAYO_XPT_PARAMCD_MAYOLETF_AVAL,BASE_ROW,795
ADMAYO_XPT_PARAMCD_MAYOLTF_AVAL,BASE_ROW,795
ADMAYO_XPT_PARAMCD_MMAYO_AVAL,BASE_ROW,715
ADMAYO_XPT_PARAMCD_MMAYOL_AVAL,BASE_ROW,795
ADMAYO_XPT_PARAMCD_MMAYOLTF_AVAL,BASE_ROW,795
ADMAYO_XPT_PARAMCD_NUMMAYO_AVAL,BASE_ROW,797
ADMAYO_XPT_PARAMCD_NUMMAYOL_AVAL,BASE_ROW,797
ADMAYO_XPT_PARAMCD_NUMMMAYO_AVAL,BASE_ROW,797
ADMAYO_XPT_PARAMCD_NUMPMAYO_AVAL,BASE_ROW,1153
ADMAYO_XPT_PARAMCD_PMAYO_AVAL,BASE_ROW,1045
ADMAYO_XPT_PARAMCD_PMAYOL_AVAL,BASE_ROW,1149
ADMAYO_XPT_PARAMCD_PMAYOLTF_AVAL,BASE_ROW,1149
ADMAYO_XPT_PARAMCD_PMAYOREM_AVALC,BASE_ROW,1153
ADMAYO_XPT_PARAMCD_ENCSCORE_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_ABSSTOOL_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_ENLSCORE_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_ENSCORE_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MAYO_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MAYOLE_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MMAYO_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_PGSCORE_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_PMAYO_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_RBSCORE_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_SFSCORE_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MAYOL_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MAYOLEL_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MAYOLETF_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MAYOLTF_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MMAYOL_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_MMAYOLTF_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_PMAYOL_AVALC,BASE_ROW,0
ADMAYO_XPT_PARAMCD_PMAYOLTF_AVALC,BASE_ROW,0
ADMH_XPT_STUDYID,BASE_ROW,177
ADMH_XPT_TRT01P,BASE_ROW,177
ADMH_XPT_TRT01PN,BASE_ROW,177
ADMH_XPT_TRT02P,BASE_ROW,118
ADMH_XPT_TRT02PN,BASE_ROW,118
ADMH_XPT_TR01PG1,BASE_ROW,177
ADMH_XPT_TR01PG1N,BASE_ROW,177
ADMH_XPT_TR02PG1,BASE_ROW,118
ADMH_XPT_TR02PG1N,BASE_ROW,118
ADMH_XPT_TR02PG2,BASE_ROW,118
ADMH_XPT_TR02PG2N,BASE_ROW,118
ADMH_XPT_MHSEQ,BASE_ROW,177
ADMH_XPT_MHCAT,BASE_ROW,177
ADMH_XPT_MHTERM,BASE_ROW,177
ADMH_XPT_MHPRESP,BASE_ROW,177
ADMH_XPT_MHOCCUR,BASE_ROW,177
ADMH_XPT_MHDURSY,BASE_ROW,164
ADMH_XPT_MHDURSM,BASE_ROW,162
ADMH_XPT_EPOCH,BASE_ROW,177
ADMH_XPT_MHSDT,BASE_ROW,76
ADMH_XPT_MHDT,BASE_ROW,177
ADMH_XPT_ANL01FL,BASE_ROW,51
ADMH_XPT_ANL02FL,BASE_ROW,11
ADMH_XPT_ANL03FL,BASE_ROW,116
ADMH_XPT_ANL04FL,BASE_ROW,6
ADMH_XPT_ANL05FL,BASE_ROW,55
ADMH_XPT_RANDFL,BASE_ROW,177
ADMH_XPT_SAFFL,BASE_ROW,177
ADMH_XPT_SAFW8FL,BASE_ROW,177
ADMH_XPT_AGE,BASE_ROW,177
ADMH_XPT_AGEU,BASE_ROW,177
ADMH_XPT_SEX,BASE_ROW,177
ADMH_XPT_RACE,BASE_ROW,177
ADMH_XPT_ETHNIC,BASE_ROW,177
ADMH_XPT_COUNTRY,BASE_ROW,177
ADMH_XPT_VISIT,BASE_ROW,177
ADMH_XPT_VISITNUM,BASE_ROW,177
ADMH_XPT_VISITDY,BASE_ROW,177
ADMH_XPT_MHSPID,BASE_ROW,177
ADMH_XPT_MHSTDTC,BASE_ROW,177
ADMH_XPT_MHSTDY,BASE_ROW,76
ADMH_XPT_MHDTC,BASE_ROW,177
ADMH_XPT_MHDY,BASE_ROW,176
ADMH_XPT_SITEID,BASE_ROW,177
ADMH_XPT_SUBJID,BASE_ROW,177
ADPC_XPT_STUDYID,BASE_ROW,1173
ADPC_XPT_ATPT,BASE_ROW,485
ADPC_XPT_ATPTN,BASE_ROW,485
ADPC_XPT_ADT,BASE_ROW,1173
ADPC_XPT_ATM,BASE_ROW,1173
ADPC_XPT_ADTM,BASE_ROW,1173
ADPC_XPT_ADY,BASE_ROW,1173
ADPC_XPT_TRT01A,BASE_ROW,1173
ADPC_XPT_TRT01AN,BASE_ROW,1173
ADPC_XPT_TR01AG1,BASE_ROW,1173
ADPC_XPT_TR01AG1N,BASE_ROW,1173
ADPC_XPT_TRT02A,BASE_ROW,809
ADPC_XPT_TRT02AN,BASE_ROW,805
ADPC_XPT_TR02AG1,BASE_ROW,809
ADPC_XPT_TR02AG1N,BASE_ROW,805
ADPC_XPT_TR02AG2,BASE_ROW,809
ADPC_XPT_TR02AG2N,BASE_ROW,805
ADPC_XPT_PARAM,BASE_ROW,1173
ADPC_XPT_ABLFL,BASE_ROW,177
ADPC_XPT_APOBLFL,BASE_ROW,1168
ADPC_XPT_ANL01FL,BASE_ROW,1105
ADPC_XPT_ANL02FL,BASE_ROW,0
ADPC_XPT_ANL03FL,BASE_ROW,0
ADPC_XPT_ANL04FL,BASE_ROW,2
ADPC_XPT_ANL05FL,BASE_ROW,0
ADPC_XPT_ANL06FL,BASE_ROW,0
ADPC_XPT_ANL07FL,BASE_ROW,1
ADPC_XPT_ANL08FL,BASE_ROW,67
ADPC_XPT_ANL09FL,BASE_ROW,47
ADPC_XPT_ANL10FL,BASE_ROW,1
ADPC_XPT_ANL11FL,BASE_ROW,25
ADPC_XPT_ANL12FL,BASE_ROW,51
ADPC_XPT_ANL13FL,BASE_ROW,1097
ADPC_XPT_SRCDOM,BASE_ROW,1173
ADPC_XPT_SRCSEQ,BASE_ROW,1173
ADPC_XPT_SRCVAR,BASE_ROW,1173
ADPC_XPT_AGE,BASE_ROW,1173
ADPC_XPT_AGEU,BASE_ROW,1173
ADPC_XPT_SEX,BASE_ROW,1173
ADPC_XPT_RACE,BASE_ROW,1173
ADPC_XPT_COUNTRY,BASE_ROW,1173
ADPC_XPT_ETHNIC,BASE_ROW,1173
ADPC_XPT_SAFFL,BASE_ROW,1173
ADPC_XPT_SAFW8FL,BASE_ROW,1173
ADPC_XPT_RANDFL,BASE_ROW,1173
ADPC_XPT_PCMETHOD,BASE_ROW,1173
ADPC_XPT_PCSPEC,BASE_ROW,1173
ADPC_XPT_PCDTC,BASE_ROW,1173
ADPC_XPT_PCLLOQ,BASE_ROW,1173
ADPC_XPT_EPOCH,BASE_ROW,1173
ADPC_XPT_VISIT,BASE_ROW,1173
ADPC_XPT_VISITNUM,BASE_ROW,1173
ADPC_XPT_AVALCAT1,BASE_ROW,591
ADPC_XPT_PCBLWT,BASE_ROW,407
ADPC_XPT_PCBLWTN,BASE_ROW,407
ADPC_XPT_SITEID,BASE_ROW,1173
ADPC_XPT_SUBJID,BASE_ROW,1173
ADPC_XPT_PARAMCD_CONC_AVAL,BASE_ROW,1173
ADSAF_XPT_STUDYID,BASE_ROW,2202
ADSAF_XPT_TRT01P,BASE_ROW,2202
ADSAF_XPT_TRT01PN,BASE_ROW,2202
ADSAF_XPT_TRT02P,BASE_ROW,1252
ADSAF_XPT_TRT02PN,BASE_ROW,1252
ADSAF_XPT_TR01PG1,BASE_ROW,2202
ADSAF_XPT_TR01PG1N,BASE_ROW,2202
ADSAF_XPT_TR02PG1,BASE_ROW,1252
ADSAF_XPT_TR02PG1N,BASE_ROW,1252
ADSAF_XPT_TR02PG2,BASE_ROW,1252
ADSAF_XPT_TR02PG2N,BASE_ROW,1252
ADSAF_XPT_TRT01A,BASE_ROW,2202
ADSAF_XPT_TRT01AN,BASE_ROW,2202
ADSAF_XPT_TR01AG1,BASE_ROW,2202
ADSAF_XPT_TR01AG1N,BASE_ROW,2202
ADSAF_XPT_TRT02A,BASE_ROW,1252
ADSAF_XPT_TRT02AN,BASE_ROW,1251
ADSAF_XPT_TR02AG1,BASE_ROW,1252
ADSAF_XPT_TR02AG1N,BASE_ROW,1251
ADSAF_XPT_TR02AG2,BASE_ROW,1252
ADSAF_XPT_TR02AG2N,BASE_ROW,1251
ADSAF_XPT_T01ACG1,BASE_ROW,2202
ADSAF_XPT_T01ACG1N,BASE_ROW,2202
ADSAF_XPT_APERIOD,BASE_ROW,1377
ADSAF_XPT_APERIODC,BASE_ROW,1377
ADSAF_XPT_PARAMN,BASE_ROW,2202
ADSAF_XPT_PARAM,BASE_ROW,2202
ADSAF_XPT_COMPLFL,BASE_ROW,2202
ADSAF_XPT_COMP20FL,BASE_ROW,2202
ADSAF_XPT_ENTERMFL,BASE_ROW,2202
ADSAF_XPT_ENMW8FL,BASE_ROW,2202
ADSAF_XPT_ENMW16FL,BASE_ROW,2202
ADSAF_XPT_SAFFL,BASE_ROW,2202
ADSAF_XPT_SAFW8FL,BASE_ROW,2202
ADSAF_XPT_RANDFL,BASE_ROW,2202
ADSAF_XPT_AGE,BASE_ROW,2202
ADSAF_XPT_AGEU,BASE_ROW,2202
ADSAF_XPT_SEX,BASE_ROW,2202
ADSAF_XPT_RACE,BASE_ROW,2202
ADSAF_XPT_ETHNIC,BASE_ROW,2202
ADSAF_XPT_COUNTRY,BASE_ROW,2202
ADSAF_XPT_SUBJID,BASE_ROW,2202
ADSAF_XPT_SITEID,BASE_ROW,2202
ADSAF_XPT_PARAMCD_DURFUP_AVAL,BASE_ROW,2202
ADSAF_XPT_PARAMCD_TINJISR_AVAL,BASE_ROW,834
ADSAF_XPT_PARAMCD_TINUMIV_AVAL,BASE_ROW,2202
ADSAF_XPT_PARAMCD_TNUM_AVAL,BASE_ROW,2202
ADSAF_XPT_PARAMCD_TNUMINJ_AVAL,BASE_ROW,834
ADSAF_XPT_PARAMCD_TNUMIV_AVAL,BASE_ROW,2202
ADSAF_XPT_PARAMCD_DURFUP8_AVAL,BASE_ROW,1601
ADSF36_XPT_STUDYID,BASE_ROW,823
ADSF36_XPT_ADT,BASE_ROW,823
ADSF36_XPT_ADTF,BASE_ROW,74
ADSF36_XPT_ADY,BASE_ROW,823
ADSF36_XPT_TR01PG1,BASE_ROW,823
ADSF36_XPT_TR01PG1N,BASE_ROW,823
ADSF36_XPT_TRT01P,BASE_ROW,823
ADSF36_XPT_TRT01PN,BASE_ROW,823
ADSF36_XPT_TRT02P,BASE_ROW,512
ADSF36_XPT_TRT02PN,BASE_ROW,512
ADSF36_XPT_TR02PG1,BASE_ROW,512
ADSF36_XPT_TR02PG1N,BASE_ROW,512
ADSF36_XPT_TR02PG2,BASE_ROW,512
ADSF36_XPT_TR02PG2N,BASE_ROW,512
ADSF36_XPT_PARAM,BASE_ROW,823
ADSF36_XPT_PARAMN,BASE_ROW,823
ADSF36_XPT_BASE,BASE_ROW,821
ADSF36_XPT_CHG,BASE_ROW,645
ADSF36_XPT_PCHG,BASE_ROW,645
ADSF36_XPT_DTYPE,BASE_ROW,90
ADSF36_XPT_ABLFL,BASE_ROW,176
ADSF36_XPT_APOBLFL,BASE_ROW,647
ADSF36_XPT_TRTFADT,BASE_ROW,53
ADSF36_XPT_ANL01FL,BASE_ROW,28
ADSF36_XPT_VISIT,BASE_ROW,749
ADSF36_XPT_QSDTC,BASE_ROW,749
ADSF36_XPT_SAFFL,BASE_ROW,823
ADSF36_XPT_ENTERMFL,BASE_ROW,823
ADSF36_XPT_RANDFL,BASE_ROW,823
ADSF36_XPT_SAFW8FL,BASE_ROW,823
ADSF36_XPT_AGE,BASE_ROW,823
ADSF36_XPT_AGEU,BASE_ROW,823
ADSF36_XPT_SEX,BASE_ROW,823
ADSF36_XPT_RACE,BASE_ROW,823
ADSF36_XPT_COUNTRY,BASE_ROW,823
ADSF36_XPT_ETHNIC,BASE_ROW,823
ADSF36_XPT_SITEID,BASE_ROW,823
ADSF36_XPT_SUBJID,BASE_ROW,823
ADSF36_XPT_PARAMCD_SMCS_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SMCSLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SNBP_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SNBPLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SNGH_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SNGHLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SNMH_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SNMHLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SNPF_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SNPFLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SNRE_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SNRELTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SNRP_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SNRPLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SNSF_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SNSFLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SNVT_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SNVTLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SPCS_AVAL,BASE_ROW,749
ADSF36_XPT_PARAMCD_SPCSLTF_AVAL,BASE_ROW,823
ADSF36_XPT_PARAMCD_SMCSIMPC_AVALC,BASE_ROW,647
ADSF36_XPT_PARAMCD_SPCSIMPC_AVALC,BASE_ROW,647
ADSF36_XPT_PARAMCD_SMCS_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SNBP_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SNGH_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SNMH_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SNPF_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SNRE_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SNRP_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SNSF_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SNVT_AVALC,BASE_ROW,0
ADSF36_XPT_PARAMCD_SPCS_AVALC,BASE_ROW,0
ADSG_XPT_STUDYID,BASE_ROW,177
ADSG_XPT_SGTRT,BASE_ROW,177
ADSG_XPT_TRT01P,BASE_ROW,177
ADSG_XPT_TRT01PN,BASE_ROW,177
ADSG_XPT_TR01PG1,BASE_ROW,177
ADSG_XPT_TR01PG1N,BASE_ROW,177
ADSG_XPT_TRT02P,BASE_ROW,118
ADSG_XPT_TRT02PN,BASE_ROW,118
ADSG_XPT_TR02PG1,BASE_ROW,118
ADSG_XPT_TR02PG1N,BASE_ROW,118
ADSG_XPT_TR02PG2,BASE_ROW,118
ADSG_XPT_TR02PG2N,BASE_ROW,118
ADSG_XPT_APERIOD,BASE_ROW,141
ADSG_XPT_APERIODC,BASE_ROW,141
ADSG_XPT_ASTDT,BASE_ROW,177
ADSG_XPT_ASTDY,BASE_ROW,177
ADSG_XPT_AENDT,BASE_ROW,2
ADSG_XPT_AENDY,BASE_ROW,2
ADSG_XPT_SGSEQ,BASE_ROW,177
ADSG_XPT_SGCAT,BASE_ROW,177
ADSG_XPT_SGSTDTC,BASE_ROW,177
ADSG_XPT_SGENDTC,BASE_ROW,2
ADSG_XPT_SAFFL,BASE_ROW,177
ADSG_XPT_SAFW8FL,BASE_ROW,177
ADSG_XPT_COMPLFL,BASE_ROW,177
ADSG_XPT_RANDFL,BASE_ROW,177
ADSG_XPT_AGE,BASE_ROW,177
ADSG_XPT_AGEU,BASE_ROW,177
ADSG_XPT_SEX,BASE_ROW,177
ADSG_XPT_RACE,BASE_ROW,177
ADSG_XPT_ETHNIC,BASE_ROW,177
ADSG_XPT_COUNTRY,BASE_ROW,177
ADSG_XPT_SITEID,BASE_ROW,177
ADSG_XPT_SUBJID,BASE_ROW,177
ADSG_XPT_COMP20FL,BASE_ROW,177
ADSL_XPT_STUDYID,BASE_ROW,177
ADSL_XPT_ARM,BASE_ROW,177
ADSL_XPT_TRT01P,BASE_ROW,177
ADSL_XPT_TRT01PN,BASE_ROW,177
ADSL_XPT_TRT02P,BASE_ROW,118
ADSL_XPT_TRT02PN,BASE_ROW,118
ADSL_XPT_TR01PG1,BASE_ROW,177
ADSL_XPT_TR01PG1N,BASE_ROW,177
ADSL_XPT_TR02PG1,BASE_ROW,118
ADSL_XPT_TR02PG1N,BASE_ROW,118
ADSL_XPT_TR02PG2,BASE_ROW,118
ADSL_XPT_TR02PG2N,BASE_ROW,118
ADSL_XPT_TRT01A,BASE_ROW,177
